/* DATA DESCRIPTION:
Citation:	Loisel, Hubert (2018): Remote sensing reflectance, backscattering by particles at the sea surface, and non-water absorption coefficient at the sea surface over a broad range of oceanic and coastal marine environments. PANGAEA, https://doi.org/10.1594/PANGAEA.886090
Related to:	Loisel, Hubert; Stramski, Dariusz; Dessaily, David; Jamet, Cédric; Li, Linhai; Reynolds, Rick A (2018): An inverse model for estimating the optical absorption and backscattering coefficients of seawater from remote-sensing reflectance over a broad range of oceanic and coastal marine environments. Journal of Geophysical Research: Oceans, https://doi.org/10.1002/2017JC013632
Coverage:	MEDIAN LATITUDE: 29.465123 * MEDIAN LONGITUDE: 29.727755 * SOUTH-BOUND LATITUDE: 4.039730 * WEST-BOUND LONGITUDE: -53.952000 * NORTH-BOUND LATITUDE: 51.975300 * EAST-BOUND LONGITUDE: 109.252000
	DATE/TIME START: 2004-03-16T10:55:53 * DATE/TIME END: 2015-04-21T06:14:01
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr)
	LATITUDE (Latitude) * GEOCODE * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr)
	LONGITUDE (Longitude) * GEOCODE * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr)
	Solar zenith angle [deg] (SZA) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * COMMENT: thetas
	Remote sensing reflectance at 410 nm [1/sr] (Rrs_410) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: Radiometer, TriOS
	Remote sensing reflectance at 440 nm [1/sr] (Rrs_440) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: Radiometer, TriOS
	Remote sensing reflectance at 490 nm [1/sr] (Rrs_490) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: Radiometer, TriOS
	Remote sensing reflectance at 510 nm [1/sr] (Rrs_510) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: Radiometer, TriOS
	Remote sensing reflectance at 550 nm [1/sr] (Rrs_550) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: Radiometer, TriOS
	Remote sensing reflectance at 670 nm [1/sr] (Rrs_670) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: Radiometer, TriOS
	Backscattering coefficient of particles, 488 nm [1/m] (bbp488) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: ECO BB-9 (WET Labs)
	Backscattering coefficient of particles, 510 nm [1/m] (bbp510) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: ECO BB-9 (WET Labs)
	Backscattering coefficient of particles, 532 nm [1/m] (bbp532) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: ECO BB-9 (WET Labs)
	Backscattering coefficient of particles, 650 nm [1/m] (bbp650) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: ECO BB-9 (WET Labs)
	Backscattering coefficient of particles, 676 nm [1/m] (bbp676) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: ECO BB-9 (WET Labs)
	Absorption coefficient, non-water, 410 nm [1/m] (anw410) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: in-situ, ac-s instrument (WET Labs)
	Absorption coefficient, non-water, 440 nm [1/m] (anw440) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: in-situ, ac-s instrument (WET Labs)
	Absorption coefficient, non-water, 490 nm [1/m] (anw490) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: in-situ, ac-s instrument (WET Labs)
	Absorption coefficient, non-water, 510 nm [1/m] (anw510) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: in-situ, ac-s instrument (WET Labs)
	Absorption coefficient, non-water, 550 nm [1/m] (anw550) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: in-situ, ac-s instrument (WET Labs)
	Absorption coefficient, non-water, 670 nm [1/m] (anw670) * PI: Loisel, Hubert (https://orcid.org/0000-0003-2905-6465, hubert.loisel@univ-littoral.fr) * METHOD/DEVICE: in-situ, ac-s instrument (WET Labs)
License:	Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported (CC-BY-NC-SA-3.0)
Size:	5306 data points
*/
Date/Time	Depth water [m]	Latitude	Longitude	SZA [deg]	Rrs_410 [1/sr]	Rrs_440 [1/sr]	Rrs_490 [1/sr]	Rrs_510 [1/sr]	Rrs_550 [1/sr]	Rrs_670 [1/sr]	bbp488 [1/m]	bbp510 [1/m]	bbp532 [1/m]	bbp650 [1/m]	bbp676 [1/m]	anw410 [1/m]	anw440 [1/m]	anw490 [1/m]	anw510 [1/m]	anw550 [1/m]	anw670 [1/m]
2013-07-06T06:00	0	20.8343	106.8960	14.783	0.00312	0.00509	0.00848	0.01037	0.01540	0.01920											
2013-07-06T06:35	0	20.8252	106.8280	22.781	0.00191	0.00356	0.00649	0.00825	0.01320	0.02296											
2013-07-06T07:20	0	20.8589	106.7560	33.074	0.00266	0.00487	0.00845	0.01056	0.01620	0.02561											
2014-06-19T02:45	0	10.6383	106.7700	33.230	0.00073	0.00153	0.00338	0.00457	0.00785	0.01432											
2014-06-19T04:15	0	10.5830	106.7520	15.838	0.00144	0.00267	0.00512	0.00660	0.01052	0.01723											
2014-06-19T05:10	0	10.5271	106.7480	13.457	0.00461	0.00726	0.01168	0.01397	0.01937	0.02124											
2014-06-20T03:05	0	10.2438	107.0450	28.918	0.00394	0.00496	0.00731	0.00746	0.00730	0.00165											
2014-06-20T04:25	0	10.2400	107.1060	14.762	0.00340	0.00425	0.00639	0.00663	0.00659	0.00138											
2014-06-20T05:50	0	10.2082	107.2160	19.104	0.00266	0.00316	0.00495	0.00544	0.00565	0.00123											
2014-06-21T02:30	0	10.1247	106.9880	36.675	0.00560	0.00754	0.01132	0.01235	0.01426	0.00468											
2014-06-21T03:50	0	10.0745	106.9660	20.206	0.00632	0.00813	0.01170	0.01278	0.01473	0.00488											
2014-06-21T04:45	0	10.0579	106.9170	13.553	0.00732	0.00927	0.01298	0.01385	0.01540	0.00467											
2014-06-21T05:55	0	10.0415	107.0320	19.933	0.00692	0.00905	0.01331	0.01451	0.01667	0.00516											
2014-06-21T08:55	0	9.9631	106.8660	58.885	0.00735	0.00955	0.01343	0.01454	0.01708	0.00698											
2014-06-22T02:00	0	9.7523	107.0050	43.571	0.00738	0.00975	0.01341	0.01392	0.01481	0.00385											
2014-06-22T03:30	0	9.7618	106.9100	24.265	0.00647	0.00898	0.01311	0.01401	0.01555	0.00460											
2014-06-22T04:45	0	9.7596	106.8200	13.874	0.00664	0.00887	0.01248	0.01310	0.01418	0.00397											
2014-06-22T06:20	0	9.7597	106.7420	24.565	0.00684	0.00960	0.01396	0.01505	0.01711	0.00574											
2014-06-23T02:00	0	9.6419	106.7090	43.931	0.00752	0.00984	0.01366	0.01487	0.01752	0.00735											
2014-06-23T03:00	0	9.6133	106.6820	30.751	0.00735	0.00966	0.01358	0.01488	0.01769	0.00723											
2014-06-23T04:10	0	9.5744	106.6270	17.593	0.00709	0.00912	0.01257	0.01335	0.01489	0.00402											
2014-06-23T04:30	0	9.5744	106.6270	15.133	0.00639	0.00875	0.01263	0.01386	0.01632	0.00561											
2014-06-23T06:30	0	9.4888	106.5130	26.498	0.00610	0.00860	0.01287	0.01450	0.01796	0.00735											
2014-06-23T07:25	0	9.4888	106.5130	38.263	0.00541	0.00802	0.01242	0.01441	0.01894	0.01233											
2014-06-23T08:50	0	9.3894	106.4700	57.489	0.00535	0.00760	0.01133	0.01315	0.01769	0.01425											
2014-06-24T02:15	0	9.1658	106.8010	40.732	0.00417	0.00440	0.00513	0.00437	0.00325	0.00044											
2014-06-24T03:45	0	9.2038	106.7610	21.961	0.00451	0.00473	0.00543	0.00462	0.00344	0.00044											
2014-06-24T05:10	0	9.2511	106.6920	14.624	0.00516	0.00552	0.00655	0.00559	0.00419	0.00050											
2014-06-24T06:35	0	9.3048	106.6290	27.666	0.00461	0.00539	0.00752	0.00791	0.00842	0.00175											
2014-06-24T07:50	0	9.3414	106.5620	43.901	0.00530	0.00612	0.00850	0.00876	0.00891	0.00195											
2014-06-25T02:30	0	9.3697	106.4410	37.678	0.00698	0.00939	0.01345	0.01506	0.01850	0.00850											
2014-06-25T03:45	0	9.3353	106.3830	22.180	0.00695	0.00914	0.01302	0.01458	0.01791	0.00775											
2014-06-25T07:10	0	9.1611	106.3680	34.887	0.00739	0.00812	0.01005	0.00890	0.00722	0.00091											
2014-06-25T08:55	0	9.0602	106.4160	58.606	0.00684	0.00756	0.00895	0.00733	0.00533	0.00062											
2014-06-26T02:45	0	8.7175	106.6620	34.550	0.00433	0.00452	0.00554	0.00500	0.00401	0.00049											
2014-06-26T05:30	0	8.9054	106.7270	16.680	0.00657	0.00713	0.00811	0.00688	0.00518	0.00058											
2014-06-26T07:20	0	9.0498	106.7650	37.420	0.00517	0.00542	0.00618	0.00519	0.00383	0.00042											
2014-06-26T08:50	0	9.7860	106.7980	57.490	0.00553	0.00588	0.00677	0.00559	0.00402	0.00044											
2014-06-27T03:45	0			60.258	0.00371	0.00595	0.01017	0.01207	0.01639	0.01650											
2014-06-27T04:40	0			58.898	0.00409	0.00684	0.01176	0.01427	0.02004	0.01957											
2014-06-27T05:15	0			58.270	0.00387	0.00668	0.01164	0.01431	0.02058	0.02026											
2014-07-05T05:30	0	20.8161	106.9030	8.013	0.00413	0.00583	0.00926	0.01104	0.01588	0.01059	0.26733	0.25331	0.25164	0.21147	0.22623	1.901	1.425	0.884	0.706	0.445	0.373
2014-07-05T06:50	0	20.7900	106.9220	26.371	0.00330	0.00430	0.00712	0.00848	0.01282	0.00768	0.31783	0.30503	0.29808	0.25950	0.26716	2.360	1.955	1.269	1.058	0.688	0.717
2014-07-06T04:30	0	20.5981	106.8070	6.683	0.00403	0.00619	0.00999	0.01191	0.01687	0.01122											
2014-07-06T04:55	0	20.5695	106.8180	2.270	0.00358	0.00515	0.00813	0.00954	0.01298	0.00718											
2014-07-06T06:15	0	20.5406	106.8430	18.237	0.00310	0.00409	0.00607	0.00694	0.00875	0.00408	0.02800	0.02596	0.02559	0.02273	0.02359	0.513	0.430	0.278	0.230	0.155	0.144
2014-07-06T07:25	0	20.4778	106.9000	34.426	0.00211	0.00250	0.00390	0.00443	0.00553	0.00181	0.02313	0.02196	0.01613	0.01513	0.01671	0.410	0.361	0.242	0.205	0.136	0.131
2014-07-06T08:55	0	20.4118	106.9560	55.089	0.00273	0.00307	0.00414	0.00398	0.00349	0.00057						0.125	0.170	0.153	0.134	0.190	0.217
2014-07-07T02:30	0	20.2161	106.8980	34.209	0.00318	0.00359	0.00476	0.00447	0.00385	0.00054	0.00503	0.00493	0.00515	0.00344	0.00385	0.147	0.133	0.091	0.074	0.057	0.044
2014-07-07T04:35	0	20.2167	106.7520	5.806	0.00279	0.00313	0.00409	0.00385	0.00332	0.00044	0.00398	0.00542	0.00513	0.00395	0.00408	0.160	0.133	0.086	0.069	0.054	0.042
2014-07-07T06:00	0	20.2156	106.6730	14.651	0.00231	0.00282	0.00468	0.00571	0.00876	0.00318											
2014-07-07T07:10	0	20.2156	106.6380	30.742	0.00262	0.00321	0.00540	0.00680	0.01151	0.00415						1.090	1.029	0.695	0.571	0.365	0.424
2014-07-07T08:15	0	20.2545	106.6460	45.688	0.00246	0.00292	0.00508	0.00647	0.01108	0.00484	0.03134	0.02948	0.03025	0.02491	0.02752	0.759	0.711	0.476	0.404	0.276	0.311
2014-07-08T06:00	0	20.4365	106.7600	14.635	0.00160	0.00198	0.00308	0.00326	0.00347	0.00060	0.00682	0.00726	0.00622	0.00461	0.00525						
2014-07-08T07:20	0	20.4754	106.7980	33.113	0.00210	0.00253	0.00373	0.00406	0.00463	0.00127											
2014-07-08T08:35	0	20.4895	106.8480	50.370	0.00249	0.00294	0.00415	0.00419	0.00405	0.00075						0.163	0.136	0.084	0.068	0.049	0.039
2014-07-09T04:30	0	20.5743	106.9570	6.581	0.00242	0.00292	0.00442	0.00475	0.00518	0.00144	0.02338	0.02329	0.01650	0.01901	0.02219	0.347	0.281	0.228	0.163	0.114	0.133
2014-07-09T06:15	0	20.5733	106.9960	18.238	0.00250	0.00281	0.00372	0.00338	0.00265	0.00025						0.149	0.128	0.085	0.067	0.048	0.037
2014-07-09T08:10	0	20.6104	107.0910	44.825	0.00238	0.00266	0.00348	0.00332	0.00282	0.00038						0.139	0.126	0.084	0.067	0.051	0.040
2014-07-10T03:45	0	20.7798	107.1820	16.656	0.00362	0.00455	0.00719	0.00766	0.00845	0.00173	0.01897	0.01817	0.01852	0.01995	0.01915	0.290	0.285	0.192	0.161	0.125	0.163
2014-07-10T04:50	0	20.8169	107.1330	2.163	0.00321	0.00401	0.00633	0.00671	0.00716	0.00122	0.01748	0.01570	0.01488	0.01044	0.01064						
2014-07-10T06:30	0	20.8483	107.1070	21.726	0.00301	0.00391	0.00635	0.00692	0.00800	0.00139	0.02076	0.02020	0.01927	0.01484	0.01541	0.350	0.295	0.189	0.154	0.113	0.090
2014-07-10T07:40	0	20.8719	107.0890	37.861	0.00360	0.00459	0.00732	0.00807	0.00963	0.00191	0.02469	0.02376	0.02365	0.01756	0.01887	0.392	0.334	0.217	0.177	0.129	0.101
2014-07-12T03:50	0	20.7932	106.9190	15.802	0.00371	0.00587	0.00960	0.01150	0.01624	0.01503	0.50037	0.47105	0.46499	0.38712	0.38074	2.873	2.032	1.289	1.039	0.683	0.257
2015-04-18T03:27	0	11.2111	108.8290	18.765	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000											
2015-04-18T05:57	0	11.2556	108.8980	18.180	0.00644	0.00676	0.00783	0.00640	0.00449	0.00030	0.00447	0.00492	0.00512	0.00301	0.00373						
2015-04-18T07:13	0	11.2696	108.8830	36.703	0.00669	0.00699	0.00822	0.00714	0.00554	0.00044						0.152	0.113	0.072	0.059	0.048	0.037
2015-04-18T08:11	0	11.2816	108.8700	50.956	0.00595	0.00651	0.00898	0.00927	0.00968	0.00070						0.170	0.131	0.083	0.066	0.053	0.042
2015-04-18T08:53	0	11.2950	108.8580	61.217	0.00722	0.00780	0.00933	0.00776	0.00544	0.00054	0.00500	0.00570	0.00577	0.00348	0.00401	0.157	0.120	0.075	0.061	0.049	0.037
2015-04-19T04:13	0	11.5787	109.0550	7.165	0.00558	0.00704	0.00980	0.00975	0.00933	0.00103	0.01267	0.01235	0.01286	0.00738	0.00881	0.244	0.180	0.114	0.091	0.072	0.053
2015-04-19T06:27	0	11.5222	109.1750	25.755	0.00639	0.00704	0.00879	0.00798	0.00651	0.00061	0.00577	0.00588	0.00606	0.00354	0.00405	0.185	0.140	0.087	0.069	0.053	0.042
2015-04-20T03:12	0	11.5778	109.1880	22.058	0.00521	0.00573	0.00702	0.00641	0.00515	0.00064	0.00707	0.00717	0.00724	0.00425	0.00479	0.170	0.132	0.084	0.068	0.054	0.043
2015-04-20T04:55	0	11.5778	109.1880	3.149	0.00522	0.00564	0.00682	0.00619	0.00493	0.00061	0.00707	0.00707	0.00724	0.00438	0.00507	0.175	0.138	0.087	0.069	0.055	0.044
2015-04-20T05:45	0	11.5877	109.1890	15.546	0.00551	0.00591	0.00725	0.00666	0.00533	0.00066	0.00697	0.00712	0.00757	0.00459	0.00496	0.183	0.140	0.088	0.071	0.055	0.045
2015-04-20T06:43	0	11.5920	109.1690	29.726	0.00561	0.00602	0.00740	0.00681	0.00546	0.00068	0.00654	0.00688	0.00708	0.00421	0.00485	0.188	0.147	0.094	0.074	0.059	0.048
2015-04-20T08:18	0	11.5959	109.1510	52.754	0.00527	0.00585	0.00853	0.00899	0.00943	0.00071											
2015-04-21T02:20	0	11.6659	109.2520	34.502	0.00450	0.00467	0.00540	0.00479	0.00367	0.00051	0.00490	0.00470	0.00520	0.00310	0.00351	0.162	0.126	0.078	0.061	0.047	0.036
2015-04-21T03:34	0	11.6687	109.2350	16.378	0.00462	0.00483	0.00567	0.00510	0.00398	0.00055	0.00522	0.00531	0.00527	0.00318	0.00367	0.170	0.129	0.084	0.066	0.051	0.040
2015-04-21T04:27	0	11.6751	109.2190	3.472	0.00438	0.00448	0.00526	0.00468	0.00358	0.00042	0.00397	0.00472	0.00522	0.00247	0.00318	0.144	0.113	0.072	0.056	0.042	0.030
2015-04-21T05:39	0	11.6865	109.2030	14.122	0.00438	0.00446	0.00538	0.00480	0.00364	0.00037	0.00416	0.00426	0.00421	0.00263	0.00297	0.167	0.128	0.080	0.062	0.048	0.039
2015-04-21T06:14	0	11.6886	109.1940	22.524	0.00461	0.00464	0.00572	0.00519	0.00401	0.00043	0.00391	0.00453	0.00460	0.00236	0.00306	0.167	0.129	0.081	0.062	0.045	0.036
